"payment date","payment time","Receipt number / ID","INV. No","cash tray code","menu name","order type","quantity","unit price","balance before reduction","all discounts","Total discount %","net price","Item tax type","table","customer name","telephone number","payment type","note","group","Category","branch"
"24/10/2022","10:19","CO026","","XJP","I เอสเพรสโซ่/Iced Espressoปกติ x 275% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","10:53","7RVII","","XJP","ชาเขียว/Green Milk Teaปกติ x 125% x 1","Dine-In","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","10:54","1KOYV","","XJP","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","10:54","1KOYV","","XJP","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","10:57","5GN8S","","XJP","มันทอด/Fried Potato","Dine-In","1","25","25.00","0","0","25.00","VATable","Counter","","","Cash","","","ขนมขบเคี้ยว","1"
"24/10/2022","10:57","5GN8S","","XJP","คุกกี้ ช้อคโกแลต/ Chocolate cookies","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","Cash","","","Cookie","1"
"24/10/2022","11:12","AM05B","","XJP","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","11:14","VHACC","","XJP","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","11:16","FFJCH","","XJP","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","11:16","FFJCH","","XJP","I คาปูชิโน่/CappucinoIcedปกติ x 275% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","12:25","I5T6U","","XJP","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","12:25","I5T6U","","XJP","นมสดสตรอเบอร์รี่/Fresh cream strawberry sauce cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Bakery","1"
"24/10/2022","12:25","I5T6U","","XJP","คุกกี้ ช้อคโกแลต/ Chocolate cookies","Dine-In","4","15","60.00","0","0","60.00","VATable","Counter","","","Cash","","","Cookie","1"
"24/10/2022","12:34","QLKH5","","XJP","ส้มหน้านิ่ม/Orange Fudge Cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Bakery","1"
"24/10/2022","12:34","QLKH5","","XJP","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"24/10/2022","12:37","QVT4O","","XJP","คุกกี้มัทฉะ/ Matcha cookies","Dine-In","3","15","45.00","0","0","45.00","VATable","Counter","","","โอนเงิน","","","Cookie","1"
"24/10/2022","13:08","O7VWU","","XJP","ชาเขียว/Green Milk Teaปกติ x 125% x 1","Dine-In","3","55","165.00","0","0","165.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","13:08","O7VWU","","XJP","I ลาเต้/Iced Latteปกติ x 2100% x 1","Dine-In","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","13:08","O7VWU","","XJP","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","13:08","O7VWU","","XJP","นมชมพู/Ping Milk","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","13:17","H8EPQ","","XJP","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","13:33","J6H69","","XJP","I ลาเต้/Iced Latteปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"24/10/2022","13:36","YXES4","","XJP","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","13:37","05FXU","","XJP","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","13:43","5PWZS","","XJP","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"24/10/2022","13:46","HX4AQ","","XJP","I อเมริกาโน่/Iced Americanoปกติ x 225% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","13:47","XNUN9","","XJP","P ชาเขียว/Green Milk Teaน้อย x 1ปกติ x 2กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","คนละครึ่ง","","","Frappe","1"
"24/10/2022","13:47","XNUN9","","XJP","โรตีกรอบ/Crispy Roti","Take Away","1","25","25.00","0","0","25.00","VATable","Counter","","","คนละครึ่ง","","","ขนมขบเคี้ยว","1"
"24/10/2022","14:05","UMV46","","XJP","นมสดสตรอเบอร์รี่/Fresh cream strawberry sauce cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Bakery","1"
"24/10/2022","14:23","YC12C","","XJP","นมชมพู/Ping Milk","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"24/10/2022","14:23","YC12C","","XJP","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","โอนเงิน","","","Frappe","1"
"24/10/2022","15:09","H71WB","","XJP","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","15:09","H71WB","","XJP","มัจฉะ มีเดียม/Matcha Medium","Take Away","1","75","75.00","0","0","75.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","16:17","FW98B","","XJP","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"24/10/2022","16:56","90SGB","","XJP","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"24/10/2022","16:56","90SGB","","XJP","มัจฉะ มีเดียม/Matcha Medium","Dine-In","1","75","75.00","0","0","75.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"24/10/2022","16:56","90SGB","","XJP","โรตีกรอบ/Crispy Roti","Dine-In","1","25","25.00","0","0","25.00","VATable","Counter","","","โอนเงิน","","","ขนมขบเคี้ยว","1"
"24/10/2022","17:13","H39JN","","XJP","I อเมริกาโน่/Iced Americanoปกติ x 2100% x 1","Take Away","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","06:52","KWPRM","","JS3","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","07:11","HYGM5","","JS3","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"25/10/2022","07:49","ILHK6","","JS3","เอสเพรสโซ่/Espressoทานที่ร้าน x 11ซ็อต x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Hot","1"
"25/10/2022","07:50","AWRUT","","JS3","น้ำเปล่า","Dine-In","2","7","14.00","0","0","14.00","VATable","Counter","","","Cash","","","เครื่องดื่ม","1"
"25/10/2022","07:58","4TPLF","","JS3","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Dine-In","2","55","110.00","0","0","110.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"25/10/2022","07:58","4TPLF","","JS3","โกโก้/Cocoaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"25/10/2022","08:04","XX6EX","","JS3","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"25/10/2022","09:06","YXGIJ","","JS3","อเมริกาโน่/Americanoปกติ x 2กลับบ้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"25/10/2022","09:11","WBZBJ","","JS3","คุกกี้กาแฟ/coffee cookie","Dine-In","2","15","30.00","0","0","30.00","VATable","Counter","","","โอนเงิน","","","Cookie","1"
"25/10/2022","09:11","WBZBJ","","JS3","คุกกี้มัทฉะ/ Matcha cookies","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","โอนเงิน","","","Cookie","1"
"25/10/2022","09:14","904TC","","JS3","I ลาเต้/Iced Latteปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","09:21","2LN7S","","JS3","H ชาเขียว/Green Milk Teaกลับบ้าน x 1","Delivery","1","45","45.00","0","0","45.00","VATable","Counter","","","โอนเงิน","","","Hot","1"
"25/10/2022","09:21","2LN7S","","JS3","ชาเขียว/Green Milk Teaปกติ x 1100% x 125% x 1","Delivery","2","55","110.00","0","0","110.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"25/10/2022","09:24","QMEIX","","JS3","เอสเพรสโซ่/Espressoปกติ x 1ทานที่ร้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","คนละครึ่ง","","","Hot","1"
"25/10/2022","09:37","FOZTG","","JS3","อเมริกาโน่/Americanoปกติ x 2ทานที่ร้าน x 1","Dine-In","2","45","90.00","0","0","90.00","VATable","Counter","","","Cash","","","Hot","1"
"25/10/2022","09:39","I4P8I","","JS3","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"25/10/2022","09:39","MB2CK","","JS3","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","09:48","1EPSB","","JS3","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"25/10/2022","09:48","1EPSB","","JS3","คุกกี้ ช้อคโกแลต/ Chocolate cookies","Dine-In","2","15","30.00","0","0","30.00","VATable","Counter","","","Cash","","","Cookie","1"
"25/10/2022","09:56","LD6O0","","JS3","ชาเขียว/Green Milk Teaปกติ x 150% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","10:00","8C4F9","","JS3","ลาเต้/Latteปกติ x 1ทานที่ร้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"25/10/2022","10:23","9Y3VA","","JS3","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","10:26","4VBKL","","JS3","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","10:51","9HKZK","","JS3","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","11:25","LMQXS","","JS3","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"25/10/2022","11:25","LMQXS","","JS3","มันทอด/Fried Potato","Dine-In","1","25","25.00","0","0","25.00","VATable","Counter","","","โอนเงิน","","","ขนมขบเคี้ยว","1"
"25/10/2022","12:42","CIKW5","","JS3","I ลาเต้/Iced Latteปกติ x 2100% x 1","Dine-In","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","12:42","CIKW5","","JS3","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"25/10/2022","13:46","KDGV1","","JS3","ชาเขียว/Green Milk Teaปกติ x 150% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","13:52","SQNDV","","JS3","P โกโกั/Cocoaปกติ x 2กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","โอนเงิน","","","Frappe","1"
"25/10/2022","14:05","AZP5D","","JS3","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"25/10/2022","14:05","AZP5D","","JS3","นมชมพู/Ping Milk","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"25/10/2022","14:09","F71ZH","","JS3","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","14:11","PAF1F","","JS3","คุกกี้กาแฟ/coffee cookie","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","โอนเงิน","","","Cookie","1"
"25/10/2022","14:11","PAF1F","","JS3","คุกกี้มัทฉะ/ Matcha cookies","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","โอนเงิน","","","Cookie","1"
"25/10/2022","14:13","G37SE","","JS3","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","คนละครึ่ง","","","Frappe","1"
"25/10/2022","14:19","X06S3","","JS3","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","15:57","EVFTG","","JS3","โกโก้/Cocoaปกติ x 150% x 1","Take Away","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","15:59","9ZXNP","","JS3","I อเมริกาโน่/Iced Americanoปกติ x 225% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"25/10/2022","17:58","YDAT6","","JS3","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","08:02","IPGYY","","JU1","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","08:31","ZCXIE","","JU1","อเมริกาโน่/Americanoปกติ x 2กลับบ้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"26/10/2022","08:33","DTAW6","","JU1","โกโก้/Cocoaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"26/10/2022","08:36","PR1BB","","JU1","คุกกี้ ช้อคโกแลต/ Chocolate cookies","Dine-In","5","15","75.00","0","0","75.00","VATable","Counter","","","คนละครึ่ง","","","Cookie","1"
"26/10/2022","08:36","PR1BB","","JU1","คุกกี้มัทฉะ/ Matcha cookies","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","คนละครึ่ง","","","Cookie","1"
"26/10/2022","08:40","DNB6S","","JU1","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"26/10/2022","08:40","DNB6S","","JU1","I เอสเพรสโซ่/Iced Espressoปกติ x 250% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"26/10/2022","08:41","4Q976","","JU1","H โกโก้/Hot Cocoaกลับบ้าน x 1","Delivery","1","45","45.00","0","0","45.00","VATable","Counter","","","คนละครึ่ง","","","Hot","1"
"26/10/2022","08:41","4Q976","","JU1","ชาเขียว/Green Milk Teaปกติ x 125% x 1","Delivery","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"26/10/2022","08:46","NYRQ1","","JU1","I ลาเต้/Iced Latteปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","08:56","C790N","","JU1","เอสเพรสโซ่/Espressoปกติ x 1ทานที่ร้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","คนละครึ่ง","","","Hot","1"
"26/10/2022","09:00","U6HP0","","JU1","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Take Away","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","09:00","U6HP0","","JU1","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"26/10/2022","09:30","RH66Z","","JU1","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","09:30","RH66Z","","JU1","P เอสเพรสโซ่/Espressoปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"26/10/2022","09:30","RH66Z","","JU1","มันทอด/Fried Potato","Dine-In","1","25","25.00","0","0","25.00","VATable","Counter","","","Cash","","","ขนมขบเคี้ยว","1"
"26/10/2022","09:30","RH66Z","","JU1","กล้วยทอด/Fried banana","Dine-In","1","25","25.00","0","0","25.00","VATable","Counter","","","Cash","","","ขนมขบเคี้ยว","1"
"26/10/2022","09:36","9WHQ0","","JU1","I เอสเพรสโซ่/Iced Espressoปกติ x 275% x 1","Take Away","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","09:41","4U2BP","","JU1","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","09:45","TQW63","","JU1","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"26/10/2022","09:46","I1HOW","","JU1","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","10:06","4VT7M","","JU1","I อเมริกาโน่/Iced Americanoปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","10:12","K1U9R","","JU1","ลาเต้/Latteปกติ x 1ทานที่ร้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"26/10/2022","10:13","DQZQ8","","JU1","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","10:41","8SCXH","","JU1","I อเมริกาโน่/Iced Americanoปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","10:46","ZJCS6","","JU1","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","3","55","165.00","0","0","165.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"26/10/2022","11:01","PJ0DT","","JU1","I ลาเต้/Iced Latteปกติ x 2100% x 1","Take Away","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","11:01","PJ0DT","","JU1","P ชาเขียว/Green Milk Teaน้อย x 1ปกติ x 2กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"26/10/2022","11:54","KRZS1","","JU1","P คาปูชิโน่/Cappucinoปกติ x 3กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"26/10/2022","12:00","4MRAU","","JU1","น้ำเปล่า","Dine-In","2","7","14.00","0","0","14.00","VATable","Counter","","","Cash","","","เครื่องดื่ม","1"
"26/10/2022","12:18","EZH8A","","JU1","I อเมริกาโน่/Iced Americanoปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","12:23","LDH9H","","JU1","คุกกี้มัทฉะ/ Matcha cookies","Dine-In","2","15","30.00","0","0","30.00","VATable","Counter","","","โอนเงิน","","","Cookie","1"
"26/10/2022","12:23","LDH9H","","JU1","คุกกี้กาแฟ/coffee cookie","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","โอนเงิน","","","Cookie","1"
"26/10/2022","12:30","Y8D3S","","JU1","เอสเพรสโซ่/Espressoปกติ x 1กลับบ้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"26/10/2022","12:30","Y8D3S","","JU1","คาปูชิโน่/Cappucinoปกติ x 1กลับบ้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"26/10/2022","12:30","Y8D3S","","JU1","ชานม/Thai milk Tea100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","12:30","Y8D3S","","JU1","สตรอว์เบอร์รี่/Strawberryปกติ x 1กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"26/10/2022","12:31","KFNFG","","JU1","โกโก้/Cocoaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","12:31","KFNFG","","JU1","สตรอว์เบอร์รี่/Strawberryปกติ x 1กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"26/10/2022","12:31","KFNFG","","JU1","ส้มหน้านิ่ม/Orange Fudge Cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Bakery","1"
"26/10/2022","12:35","NRWQL","","JU1","I ลาเต้/Iced Latteปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","12:36","CMQJD","","JU1","โกโก้/Cocoaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","12:36","CMQJD","","JU1","I อเมริกาโน่/Iced Americanoปกติ x 2100% x 1","Take Away","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","13:01","VJ60X","","JU1","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","13:01","VJ60X","","JU1","กีวี่/Kiwiปกติ x 1กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"26/10/2022","13:01","VJ60X","","JU1","ชานม/Thai milk Tea100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","13:16","P72A2","","JU1","I เอสเพรสโซ่/Iced Espressoปกติ x 275% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","13:41","JMQC0","","JU1","นมชมพู/Ping Milk","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","13:42","6D75D","","JU1","อเมริกาโน่/Americanoปกติ x 2ทานที่ร้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","คนละครึ่ง","","","Hot","1"
"26/10/2022","13:42","6D75D","","JU1","เอสเพรสโซ่/Espressoปกติ x 1ทานที่ร้าน x 1","Dine-In","2","45","90.00","0","0","90.00","VATable","Counter","","","คนละครึ่ง","","","Hot","1"
"26/10/2022","14:21","4XTN5","","JU1","ชานม/Thai milk Tea100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","14:23","OSYY3","","JU1","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","14:23","OSYY3","","JU1","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"26/10/2022","14:23","FWEL2","","JU1","I นมสด/Dino Fresh Milkปกติ x 125% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","14:23","FWEL2","","JU1","กล้วยทอด/Fried banana","Dine-In","1","25","25.00","0","0","25.00","VATable","Counter","","","Cash","","","ขนมขบเคี้ยว","1"
"26/10/2022","15:02","GVAGV","","JU1","ส้มหน้านิ่ม/Orange Fudge Cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Bakery","1"
"26/10/2022","15:02","GVAGV","","JU1","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"26/10/2022","15:02","GVAGV","","JU1","I ลาเต้/Iced Latteปกติ x 225% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"26/10/2022","15:02","GVAGV","","JU1","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"26/10/2022","15:10","HEHB3","","JU1","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"26/10/2022","15:10","HEHB3","","JU1","P ชาไทย/Thai Milk Teaปกติ x 2กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
